iteration	job_id	seed	score	location	menu	equipment	contract	capital	manager_skill	budget	cash	debt	reputation	days	game_over	reason
142	7aa77b90	1780978776	109606.92	mall	gourmet	automated	spot	all-equity	5	5500	106916.34	0.00	13.08	62	True	Reputation collapse (< 15)
143	7aa77b90	1780978777	119301.20	mall	gourmet	automated	spot	all-equity	5	5500	114978.78	0.00	14.50	131	True	Reputation collapse (< 15)
144	7aa77b90	1780978778	110225.74	mall	gourmet	automated	spot	all-equity	5	5500	107225.59	0.00	9.90	92	True	Reputation collapse (< 15)
145	7aa77b90	1780978779	115174.58	mall	gourmet	automated	spot	all-equity	5	5500	111262.60	0.00	14.66	110	True	Reputation collapse (< 15)
146	7aa77b90	1780978780	103971.05	mall	gourmet	automated	spot	all-equity	5	5500	100192.14	0.00	13.50	122	True	Reputation collapse (< 15)
147	7aa77b90	1780978781	103243.97	mall	gourmet	automated	spot	all-equity	5	5500	99597.05	0.00	14.50	105	True	Reputation collapse (< 15)
148	7aa77b90	1780978782	78982.82	mall	gourmet	automated	spot	all-equity	5	5500	75303.14	0.00	14.50	140	True	Reputation collapse (< 15)
149	7aa77b90	1780978783	136328.85	mall	gourmet	automated	spot	all-equity	5	5500	131835.69	0.00	14.70	119	True	Reputation collapse (< 15)
150	7aa77b90	1780978784	107837.71	mall	gourmet	automated	spot	all-equity	5	5500	103400.89	0.00	14.42	147	True	Reputation collapse (< 15)
151	7aa77b90	1780978785	86894.08	mall	gourmet	automated	spot	all-equity	5	5500	83394.94	0.00	14.00	126	True	Reputation collapse (< 15)
152	7aa77b90	1780978786	120637.43	mall	gourmet	automated	spot	all-equity	5	5500	116677.41	0.00	14.50	108	True	Reputation collapse (< 15)
153	7aa77b90	1780978787	82949.00	mall	gourmet	automated	spot	all-equity	5	5500	79528.65	0.00	13.62	125	True	Reputation collapse (< 15)
154	7aa77b90	1780978788	88075.45	mall	gourmet	automated	spot	all-equity	5	5500	84597.73	0.00	14.50	120	True	Reputation collapse (< 15)
155	7aa77b90	1780978789	103028.50	mall	gourmet	automated	spot	all-equity	5	5500	100649.60	0.00	5.00	92	True	Reputation collapse (< 15)
156	7aa77b90	1780978790	87708.41	mall	gourmet	automated	spot	all-equity	5	5500	84442.18	0.00	14.50	111	True	Reputation collapse (< 15)
157	7aa77b90	1780978791	113729.12	mall	gourmet	automated	spot	all-equity	5	5500	108986.32	0.00	14.50	161	True	Reputation collapse (< 15)
158	7aa77b90	1780978792	95554.79	mall	gourmet	automated	spot	all-equity	5	5500	92346.47	0.00	14.50	100	True	Reputation collapse (< 15)
159	7aa77b90	1780978793	99203.58	mall	gourmet	automated	spot	all-equity	5	5500	95050.74	0.00	12.50	152	True	Reputation collapse (< 15)
160	7aa77b90	1780978794	69838.53	mall	gourmet	automated	spot	all-equity	5	5500	66465.70	0.00	14.00	133	True	Reputation collapse (< 15)
161	7aa77b90	1780978795	91449.19	mall	gourmet	automated	spot	all-equity	5	5500	88501.05	0.00	14.20	90	True	Reputation collapse (< 15)
162	7aa77b90	1780978796	86557.82	mall	gourmet	automated	spot	all-equity	5	5500	83467.80	0.00	14.58	98	True	Reputation collapse (< 15)
163	7aa77b90	1780978797	100511.95	mall	gourmet	automated	spot	all-equity	5	5500	97434.58	0.00	13.72	91	True	Reputation collapse (< 15)
164	7aa77b90	1780978798	93953.40	mall	gourmet	automated	spot	all-equity	5	5500	90820.63	0.00	14.40	92	True	Reputation collapse (< 15)
165	7aa77b90	1780978799	103390.30	mall	gourmet	automated	spot	all-equity	5	5500	100015.65	0.00	14.92	97	True	Reputation collapse (< 15)
166	7aa77b90	1780978800	118510.89	mall	gourmet	automated	spot	all-equity	5	5500	114473.79	0.00	14.50	118	True	Reputation collapse (< 15)
167	7aa77b90	1780978801	92732.65	mall	gourmet	automated	spot	all-equity	5	5500	88846.62	0.00	14.00	140	True	Reputation collapse (< 15)
168	7aa77b90	1780978802	90935.76	mall	gourmet	automated	spot	all-equity	5	5500	88624.45	0.00	7.08	92	True	Reputation collapse (< 15)
169	7aa77b90	1780978803	95942.48	mall	gourmet	automated	spot	all-equity	5	5500	92400.35	0.00	14.18	113	True	Reputation collapse (< 15)
170	7aa77b90	1780978804	95327.03	mall	gourmet	automated	spot	all-equity	5	5500	92580.06	0.00	10.26	92	True	Reputation collapse (< 15)
171	7aa77b90	1780978805	94920.38	mall	gourmet	automated	spot	all-equity	5	5500	91162.67	0.00	14.00	126	True	Reputation collapse (< 15)
172	7aa77b90	1780978806	102471.71	mall	gourmet	automated	spot	all-equity	5	5500	98741.95	0.00	14.98	112	True	Reputation collapse (< 15)
173	7aa77b90	1780978807	103059.73	mall	gourmet	automated	spot	all-equity	5	5500	99554.82	0.00	14.74	105	True	Reputation collapse (< 15)
174	7aa77b90	1780978808	136483.37	mall	gourmet	automated	spot	all-equity	5	5500	130744.65	0.00	14.50	182	True	Reputation collapse (< 15)
175	7aa77b90	1780978809	84237.73	mall	gourmet	automated	spot	all-equity	5	5500	80295.03	0.00	14.76	148	True	Reputation collapse (< 15)
176	7aa77b90	1780978810	116377.48	mall	gourmet	automated	spot	all-equity	5	5500	112071.77	0.00	14.50	133	True	Reputation collapse (< 15)
177	7aa77b90	1780978811	112575.26	mall	gourmet	automated	spot	all-equity	5	5500	109746.58	0.00	14.10	64	True	Reputation collapse (< 15)
178	7aa77b90	1780978812	89804.36	mall	gourmet	automated	spot	all-equity	5	5500	86697.01	0.00	13.78	102	True	Reputation collapse (< 15)
179	7aa77b90	1780978813	90198.22	mall	gourmet	automated	spot	all-equity	5	5500	87037.00	0.00	9.50	122	True	Reputation collapse (< 15)
180	7aa77b90	1780978814	82635.81	mall	gourmet	automated	spot	all-equity	5	5500	78628.81	0.00	14.98	148	True	Reputation collapse (< 15)
181	7aa77b90	1780978815	94785.38	mall	gourmet	automated	spot	all-equity	5	5500	91275.87	0.00	14.50	113	True	Reputation collapse (< 15)
182	7aa77b90	1780978816	107786.07	mall	gourmet	automated	spot	all-equity	5	5500	103913.00	0.00	14.50	119	True	Reputation collapse (< 15)
183	7aa77b90	1780978817	122386.44	mall	gourmet	automated	spot	all-equity	5	5500	118028.58	0.00	14.50	133	True	Reputation collapse (< 15)
184	7aa77b90	1780978818	103105.58	mall	gourmet	automated	spot	all-equity	5	5500	100603.53	0.00	12.56	62	True	Reputation collapse (< 15)
185	7aa77b90	1780978819	113129.85	mall	gourmet	automated	spot	all-equity	5	5500	109262.68	0.00	14.52	112	True	Reputation collapse (< 15)
186	7aa77b90	1780978820	102075.13	mall	gourmet	automated	spot	all-equity	5	5500	99767.86	0.00	13.00	50	True	Reputation collapse (< 15)
187	7aa77b90	1780978821	92087.48	mall	gourmet	automated	spot	all-equity	5	5500	88616.95	0.00	14.00	118	True	Reputation collapse (< 15)
188	7aa77b90	1780978822	95257.64	mall	gourmet	automated	spot	all-equity	5	5500	91765.86	0.00	14.00	112	True	Reputation collapse (< 15)
189	7aa77b90	1780978823	79211.56	mall	gourmet	automated	spot	all-equity	5	5500	75775.84	0.00	14.70	125	True	Reputation collapse (< 15)
190	7aa77b90	1780978824	94557.30	mall	gourmet	automated	spot	all-equity	5	5500	91186.10	0.00	14.00	113	True	Reputation collapse (< 15)
191	7aa77b90	1780978825	105577.27	mall	gourmet	automated	spot	all-equity	5	5500	102412.77	0.00	12.50	92	True	Reputation collapse (< 15)
192	7aa77b90	1780978826	75606.47	mall	gourmet	automated	spot	all-equity	5	5500	72610.30	0.00	14.50	111	True	Reputation collapse (< 15)
193	7aa77b90	1780978827	107612.76	mall	gourmet	automated	spot	all-equity	5	5500	104418.30	0.00	13.22	92	True	Reputation collapse (< 15)
194	7aa77b90	1780978828	87554.55	mall	gourmet	automated	spot	all-equity	5	5500	84197.18	0.00	12.00	122	True	Reputation collapse (< 15)
195	7aa77b90	1780978829	88038.80	mall	gourmet	automated	spot	all-equity	5	5500	83269.69	0.00	14.50	189	True	Reputation collapse (< 15)
196	7aa77b90	1780978830	89457.48	mall	gourmet	automated	spot	all-equity	5	5500	85588.75	0.00	14.50	141	True	Reputation collapse (< 15)
197	7aa77b90	1780978831	94214.98	mall	gourmet	automated	spot	all-equity	5	5500	91946.91	0.00	14.52	50	True	Reputation collapse (< 15)
198	7aa77b90	1780978832	107584.96	mall	gourmet	automated	spot	all-equity	5	5500	104119.32	0.00	14.50	98	True	Reputation collapse (< 15)
199	7aa77b90	1780978833	124164.18	mall	gourmet	automated	spot	all-equity	5	5500	120559.99	0.00	13.00	92	True	Reputation collapse (< 15)
0	e2e0f83a	1780978642	-151042.48	office	gourmet	manual	direct	max-debt	5	10000	-19912.88	136600.00	54.50	2	True	Bankruptcy: deeply negative cash
1	e2e0f83a	1780978643	-152660.95	office	gourmet	manual	spot	max-debt	5	10000	-20877.88	136600.00	48.00	2	True	Bankruptcy: deeply negative cash
2	e2e0f83a	1780978644	-117306.31	mall	sweet	manual	coop	leveraged	5	10000	-7785.82	114200.00	38.50	35	True	Bankruptcy: deeply negative cash
3	e2e0f83a	1780978645	-175882.12	university	sweet	automated	coop	max-debt	5	10000	-44902.55	136600.00	56.00	2	True	Bankruptcy: deeply negative cash
4	e2e0f83a	1780978646	-70789.16	office	everyday	manual	coop	balanced	5	10000	-8714.28	67800.00	47.00	108	True	Bankruptcy: deeply negative cash
5	e2e0f83a	1780978647	13.57	office	sweet	specialized	coop	all-equity	5	10000	-5337.22	0.00	17.00	288	True	Bankruptcy: deeply negative cash
6	e2e0f83a	1780978648	-149477.44	mall	gourmet	manual	direct	max-debt	5	10000	-17297.60	136600.00	44.00	2	True	Bankruptcy: deeply negative cash
7	e2e0f83a	1780978649	46176.30	mall	everyday	specialized	coop	all-equity	5	10000	43443.25	0.00	12.50	122	True	Reputation collapse (< 15)
8	e2e0f83a	1780978650	-129182.99	office	speed	specialized	coop	leveraged	5	10000	-17044.76	117100.00	49.50	2	True	Bankruptcy: deeply negative cash
9	e2e0f83a	1780978651	-152255.78	suburban	everyday	manual	spot	max-debt	5	10000	-20469.24	136600.00	48.00	2	True	Bankruptcy: deeply negative cash
10	e2e0f83a	1780978652	-171160.04	urban	gourmet	specialized	monthly	max-debt	5	10000	-39631.53	136600.00	50.50	2	True	Bankruptcy: deeply negative cash
11	e2e0f83a	1780978653	-168695.52	office	everyday	specialized	direct	max-debt	5	10000	-37362.39	136600.00	52.50	2	True	Bankruptcy: deeply negative cash
12	e2e0f83a	1780978654	-69278.82	suburban	gourmet	automated	spot	balanced	5	10000	-7468.89	69600.00	67.00	62	True	Bankruptcy: deeply negative cash
13	e2e0f83a	1780978655	-167500.70	university	speed	specialized	spot	max-debt	5	10000	-35814.52	136600.00	49.00	2	True	Bankruptcy: deeply negative cash
14	e2e0f83a	1780978656	-2314.85	urban	sweet	specialized	monthly	all-equity	5	10000	-7912.20	0.00	18.60	255	True	Bankruptcy: deeply negative cash
15	e2e0f83a	1780978657	-177807.49	suburban	gourmet	automated	direct	max-debt	5	10000	-47019.58	136600.00	58.00	2	True	Bankruptcy: deeply negative cash
16	e2e0f83a	1780978658	-179714.83	urban	everyday	automated	direct	max-debt	5	10000	-48983.47	136600.00	58.50	2	True	Bankruptcy: deeply negative cash
17	e2e0f83a	1780978659	-120814.60	suburban	everyday	manual	spot	leveraged	5	10000	-9010.58	117100.00	51.50	14	True	Bankruptcy: deeply negative cash
18	e2e0f83a	1780978660	57589.96	university	everyday	automated	direct	all-equity	5	10000	54420.91	0.00	14.38	135	True	Reputation collapse (< 15)
19	e2e0f83a	1780978661	48914.66	urban	gourmet	specialized	coop	all-equity	5	10000	43916.23	0.00	14.00	220	True	Reputation collapse (< 15)
20	e2e0f83a	1780978662	-67260.32	university	sweet	specialized	direct	balanced	5	10000	-5181.30	66000.00	17.50	139	True	Bankruptcy: deeply negative cash
21	e2e0f83a	1780978663	90652.00	university	gourmet	manual	spot	all-equity	5	10000	87101.94	0.00	5.50	182	True	Reputation collapse (< 15)
22	e2e0f83a	1780978664	-64901.85	suburban	sweet	automated	direct	balanced	5	10000	-5236.85	67800.00	65.00	99	True	Bankruptcy: deeply negative cash
23	e2e0f83a	1780978665	-1366.78	urban	sweet	automated	direct	all-equity	5	10000	-6629.79	0.00	22.50	212	True	Bankruptcy: deeply negative cash
24	e2e0f83a	1780978666	-117895.35	urban	everyday	manual	monthly	leveraged	5	10000	-6111.94	117100.00	51.00	13	True	Bankruptcy: deeply negative cash
25	e2e0f83a	1780978667	-171418.62	urban	gourmet	specialized	spot	max-debt	5	10000	-39738.15	136600.00	49.00	2	True	Bankruptcy: deeply negative cash
26	e2e0f83a	1780978668	-117205.10	office	everyday	manual	monthly	leveraged	5	10000	-5645.04	117100.00	53.50	15	True	Bankruptcy: deeply negative cash
27	e2e0f83a	1780978669	-71371.73	urban	everyday	manual	monthly	balanced	5	10000	-11446.86	66000.00	42.50	122	True	Bankruptcy: deeply negative cash
28	e2e0f83a	1780978670	-167993.71	suburban	sweet	specialized	direct	max-debt	5	10000	-36607.67	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
29	e2e0f83a	1780978671	31181.99	university	everyday	manual	spot	all-equity	5	10000	27368.76	0.00	14.00	219	True	Reputation collapse (< 15)
30	e2e0f83a	1780978672	-117801.00	university	everyday	manual	coop	leveraged	5	10000	-8478.14	114200.00	44.50	32	True	Bankruptcy: deeply negative cash
31	e2e0f83a	1780978673	32615.82	mall	everyday	automated	monthly	all-equity	5	10000	28250.03	0.00	13.50	182	True	Reputation collapse (< 15)
32	e2e0f83a	1780978674	6702.96	suburban	gourmet	specialized	monthly	all-equity	5	10000	-8130.74	0.00	82.50	352	True	Bankruptcy: deeply negative cash
33	e2e0f83a	1780978675	-70185.63	urban	sweet	manual	monthly	balanced	5	10000	-8418.23	66000.00	22.00	122	True	Bankruptcy: deeply negative cash
34	e2e0f83a	1780978676	-118962.51	suburban	everyday	manual	coop	leveraged	5	10000	-10567.94	114200.00	53.50	32	True	Bankruptcy: deeply negative cash
35	e2e0f83a	1780978677	1837.76	urban	sweet	automated	direct	all-equity	5	10000	-5824.02	0.00	46.00	212	True	Bankruptcy: deeply negative cash
36	e2e0f83a	1780978678	-68907.92	mall	speed	manual	monthly	balanced	5	10000	-7115.44	66000.00	20.00	129	True	Bankruptcy: deeply negative cash
37	e2e0f83a	1780978679	-67289.43	suburban	speed	automated	monthly	balanced	5	10000	-5121.34	69600.00	63.00	78	True	Bankruptcy: deeply negative cash
38	e2e0f83a	1780978680	31545.41	urban	sweet	specialized	monthly	all-equity	5	10000	27513.28	0.00	13.50	182	True	Reputation collapse (< 15)
39	e2e0f83a	1780978681	-72679.84	mall	everyday	specialized	spot	balanced	5	10000	-5376.18	71400.00	35.50	45	True	Bankruptcy: deeply negative cash
40	e2e0f83a	1780978682	5861.88	university	sweet	manual	spot	all-equity	5	10000	2055.35	0.00	12.50	242	True	Reputation collapse (< 15)
41	e2e0f83a	1780978683	-126833.22	mall	sweet	specialized	monthly	leveraged	5	10000	-14752.65	117100.00	50.00	2	True	Bankruptcy: deeply negative cash
42	e2e0f83a	1780978684	-126511.54	university	everyday	specialized	direct	leveraged	5	10000	-14623.37	117100.00	52.00	2	True	Bankruptcy: deeply negative cash
43	e2e0f83a	1780978685	-167166.67	mall	sweet	specialized	spot	max-debt	5	10000	-35185.80	136600.00	46.00	2	True	Bankruptcy: deeply negative cash
44	e2e0f83a	1780978686	-138554.23	office	sweet	automated	coop	leveraged	5	10000	-26722.09	117100.00	52.50	2	True	Bankruptcy: deeply negative cash
45	e2e0f83a	1780978687	-176627.87	university	gourmet	automated	monthly	max-debt	5	10000	-45343.84	136600.00	53.00	2	True	Bankruptcy: deeply negative cash
46	e2e0f83a	1780978688	4665.91	suburban	gourmet	specialized	coop	all-equity	5	10000	-5010.78	0.00	61.22	253	True	Bankruptcy: deeply negative cash
47	e2e0f83a	1780978689	-166992.73	university	gourmet	specialized	coop	max-debt	5	10000	-35060.37	136600.00	46.50	2	True	Bankruptcy: deeply negative cash
48	e2e0f83a	1780978690	-72224.90	suburban	everyday	automated	spot	balanced	5	10000	-6236.33	71400.00	47.88	58	True	Bankruptcy: deeply negative cash
49	e2e0f83a	1780978691	-60578.51	suburban	sweet	specialized	monthly	balanced	5	10000	-5493.24	64200.00	60.50	157	True	Bankruptcy: deeply negative cash
50	e2e0f83a	1780978692	-149591.65	university	sweet	manual	coop	max-debt	5	10000	-18157.35	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
51	e2e0f83a	1780978693	3657.42	suburban	sweet	specialized	spot	all-equity	5	10000	-9960.03	0.00	78.50	325	True	Bankruptcy: deeply negative cash
52	e2e0f83a	1780978694	29439.64	urban	everyday	manual	coop	all-equity	5	10000	24700.84	0.00	14.00	257	True	Reputation collapse (< 15)
53	e2e0f83a	1780978695	-69723.78	urban	everyday	specialized	spot	balanced	5	10000	-5309.91	69600.00	40.00	85	True	Bankruptcy: deeply negative cash
54	e2e0f83a	1780978696	-117245.73	university	everyday	manual	coop	leveraged	5	10000	-5073.65	117100.00	46.50	25	True	Bankruptcy: deeply negative cash
55	e2e0f83a	1780978697	5229.40	university	gourmet	automated	monthly	all-equity	5	10000	-1168.14	0.00	14.50	324	True	Reputation collapse (< 15)
56	e2e0f83a	1780978698	-154647.68	urban	speed	manual	monthly	max-debt	5	10000	-22268.61	136600.00	42.00	2	True	Bankruptcy: deeply negative cash
57	e2e0f83a	1780978699	38789.33	suburban	sweet	automated	coop	all-equity	5	10000	23996.23	0.00	74.50	361	True	Completed 360 days
58	e2e0f83a	1780978700	-1211.50	university	everyday	automated	spot	all-equity	5	10000	-5106.97	0.00	18.52	204	True	Bankruptcy: deeply negative cash
59	e2e0f83a	1780978701	96603.71	mall	gourmet	automated	monthly	all-equity	5	10000	92030.72	0.00	14.50	147	True	Reputation collapse (< 15)
60	e2e0f83a	1780978702	96986.82	mall	gourmet	automated	coop	all-equity	5	10000	90783.36	0.00	14.00	200	True	Reputation collapse (< 15)
61	e2e0f83a	1780978703	-151113.30	office	gourmet	manual	direct	max-debt	5	10000	-19982.31	136600.00	54.50	2	True	Bankruptcy: deeply negative cash
62	e2e0f83a	1780978704	-128704.80	suburban	everyday	specialized	coop	leveraged	5	10000	-16618.73	117100.00	50.00	2	True	Bankruptcy: deeply negative cash
63	e2e0f83a	1780978705	768.78	university	gourmet	automated	direct	all-equity	5	10000	-5100.34	0.00	27.50	245	True	Bankruptcy: deeply negative cash
64	e2e0f83a	1780978706	-179964.56	urban	gourmet	automated	coop	max-debt	5	10000	-48987.12	136600.00	56.00	2	True	Bankruptcy: deeply negative cash
65	e2e0f83a	1780978707	-149871.10	mall	gourmet	manual	direct	max-debt	5	10000	-17684.26	136600.00	44.00	2	True	Bankruptcy: deeply negative cash
66	e2e0f83a	1780978708	-136753.79	mall	everyday	automated	spot	leveraged	5	10000	-25170.76	117100.00	55.00	2	True	Bankruptcy: deeply negative cash
67	e2e0f83a	1780978709	-118859.19	office	sweet	manual	spot	leveraged	5	10000	-6768.22	117100.00	48.00	17	True	Bankruptcy: deeply negative cash
68	e2e0f83a	1780978710	-171630.86	urban	sweet	specialized	spot	max-debt	5	10000	-39946.23	136600.00	49.00	2	True	Bankruptcy: deeply negative cash
69	e2e0f83a	1780978711	-149071.80	mall	everyday	manual	direct	max-debt	5	10000	-17886.20	136600.00	54.00	2	True	Bankruptcy: deeply negative cash
70	e2e0f83a	1780978712	-153693.25	urban	everyday	manual	direct	max-debt	5	10000	-22207.40	136600.00	51.00	2	True	Bankruptcy: deeply negative cash
71	e2e0f83a	1780978713	-129268.47	office	gourmet	specialized	spot	leveraged	5	10000	-17139.79	117100.00	49.50	2	True	Bankruptcy: deeply negative cash
72	e2e0f83a	1780978714	-131974.41	urban	sweet	specialized	monthly	leveraged	5	10000	-18941.69	117100.00	40.50	2	True	Bankruptcy: deeply negative cash
73	e2e0f83a	1780978715	-66516.73	urban	sweet	specialized	spot	balanced	5	10000	-5013.99	67800.00	44.00	106	True	Bankruptcy: deeply negative cash
74	e2e0f83a	1780978716	-128756.47	suburban	sweet	specialized	coop	leveraged	5	10000	-16320.90	117100.00	46.50	2	True	Bankruptcy: deeply negative cash
75	e2e0f83a	1780978717	9471.88	suburban	everyday	manual	direct	all-equity	5	10000	2533.28	0.00	24.68	361	True	Completed 360 days
76	e2e0f83a	1780978718	-117519.58	suburban	everyday	manual	spot	leveraged	5	10000	-5764.74	117100.00	51.50	14	True	Bankruptcy: deeply negative cash
77	e2e0f83a	1780978719	1218.84	urban	speed	manual	direct	all-equity	5	10000	-5150.42	0.00	24.00	273	True	Bankruptcy: deeply negative cash
78	e2e0f83a	1780978720	-169401.84	suburban	gourmet	specialized	spot	max-debt	5	10000	-37416.35	136600.00	46.00	2	True	Bankruptcy: deeply negative cash
